disasterNumber,county,state,type1,type2,event_name,event_title,SS_scale2,SS_scale,year,longitude,latitude,wind_34_down,wind_34_50,wind_50_64,wind_64_up,node1,node2,node3,node4,node5,node6,node7,node8,node9,SVI,population,homeownership_rate,hwm,wind_50_up,homeowner_rate,occupied_house,homeowner_occupied,type1,type2,assisstance_rate_type1,assisstance_rate_type2
4337,Sarasota County,FL,89,88,5,HURRICANE IRMA,1,3,2017,-82.3315,27.1845,3,4,2,0,167.5453989,155.9854903,101.1491048,84.3634426,40.97379111,61.45241708,146.5227967,231.661912,303.4197238,0.2827,419680,72.46193,0,2,72.46193,"200,211",145076.7547,89,88,0.000613468,0.000606575
4337,Seminole County,FL,161,184,5,HURRICANE IRMA,1,3,2017,-81.2363,28.717,0,6,3,0,253.9239898,241.9188471,189.0294939,171.1608733,117.8613717,59.67117393,93.39865691,176.5385036,252.1270707,0.1786,462801,67.20455,0,3,67.20455,"182,420",122594.5401,161,184,0.001313272,0.001500883
4337,St. Johns County,FL,85,187,5,HURRICANE IRMA,1,3,2017,-81.4407,29.9016,2,5,2,0,324.7626254,312.7390823,258.9819726,240.9722637,186.9736881,109.8080432,68.18531468,122.4940117,194.2522814,0.0882,243693,76.66989,3.3,2,76.66989,"104,640",80227.3729,85,187,0.001059489,0.002330875
4337,St. Lucie County,FL,132,255,5,HURRICANE IRMA,1,3,2017,-80.472,27.3772,2,3,4,0,181.6850858,170.2618906,125.625439,110.6419149,74.32663163,104.3721341,178.0871162,264.8061954,340.6163711,0.7676,313163,69.83533,0,4,69.83533,"128,997",90085.48064,132,255,0.001465275,0.002830645
4337,Sumter County,FL,63,43,5,HURRICANE IRMA,1,3,2017,-82.081,28.7048,4,3,2,0,254.7154047,242.783055,187.7712337,169.8496723,116.2975963,30.99385431,62.87149044,151.3162543,226.6770058,0.2881,124995,89.14719,0,2,89.14719,"62,907",56079.82281,63,43,0.001123399,0.000766764
4337,Suwannee County,FL,16,11,5,HURRICANE IRMA,1,3,2017,-82.9915,30.1956,5,3,1,0,351.5501627,339.8332051,284.676044,267.183134,215.2419623,126.9627603,38.89750806,49.86566117,125.5482883,0.9643,44124,69.65651,0,1,69.65651,"16,385",11413.21916,16,11,0.001401883,0.000963795
4337,Union County,FL,4,11,5,HURRICANE IRMA,1,3,2017,-82.3714,30.0438,5,3,1,0,336.5289476,324.6189026,269.5360389,251.6632362,198.2221327,111.2151307,31.71216282,77.90681782,152.9264448,0.8921,15448,69.01324,0,1,69.01324,"4,271",2947.55548,4,11,0.001357057,0.003731906
4337,Volusia County,FL,229,292,5,HURRICANE IRMA,1,3,2017,-81.1819,29.0583,1,5,3,0,274.5783312,262.5775943,209.7472607,191.8781757,138.5307001,74.49161673,85.97592266,163.7985652,238.6966578,0.5896,537868,68.28473,0.1,3,68.28473,"232,301",158626.1106,229,292,0.001443646,0.001840807
4337,Bulloch County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-81.7432,32.3968,5,4,0,0,474.9334697,462.913554,408.6336577,390.5977655,336.4902636,253.4246651,175.2228502,127.204585,138.4922911,0.7908,75991,54.238,0,0,54.238,"29,747",16134.17786,0,0,0,0
4337,Lowndes County,MS,0,0,5,HURRICANE IRMA,0,0,2017,-88.4433,33.4729,9,0,0,0,650.9843305,640.871332,589.9404346,575.272941,532.5013594,451.8698752,375.1446144,295.2211846,225.3628716,0.8577,59147,60.7012,0,0,60.7012,"23,680",14374.04416,0,0,0,0
4337,Cherokee County,SC,0,0,5,HURRICANE IRMA,0,0,2017,-81.6206,35.0481,6,3,0,0,634.1886313,622.1650641,568.0398497,550.0041293,495.8971604,412.7758979,332.0940442,266.7758885,235.0248366,0.8424,56913,71.51984,0,0,71.51984,"22,349",15983.96904,0,0,0,0
4337,Blanco County,TX,0,0,5,HURRICANE IRMA,0,0,2017,-98.3999,30.2664,9,0,0,0,965.2076809,960.2271641,929.2490896,922.8272504,905.4005145,858.1754459,818.3109767,771.5455575,726.9655097,0.2362,11481,74.02479,0,0,74.02479,"4,787",3543.566697,0,0,0,0
4337,Burnet County,TX,0,0,5,HURRICANE IRMA,0,0,2017,-98.1823,30.7884,9,0,0,0,964.1751621,958.8137502,926.2245958,919.1948303,899.9025841,849.9091265,807.0355435,757.3437005,710.335571,0.5616,46600,75.75199,0,0,75.75199,"19,245",14578.47048,0,0,0,0
4338,Volusia County,FL,0,0,5,HURRICANE IRMA,0,0,2017,-81.1819,29.0583,1,5,3,0,274.5783312,262.5775943,209.7472607,191.8781757,138.5307001,74.49161673,85.97592266,163.7985652,238.6966578,0.5896,537868,68.28473,0.1,3,68.28473,"232,301",158626.1106,0,0,0,0
4338,Camden County,GA,31,80,5,HURRICANE IRMA,0,0,2017,-81.6699,30.9306,3,5,1,0,386.7167446,374.6958332,320.4825648,302.4466244,248.3389987,166.4882271,96.23011408,94.41175322,151.7089736,0.554,53005,58.66619,4.87,1,58.66619,"20,374",11952.64955,31,80,0.002593567,0.006693077
4338,Charlton County,GA,7,9,5,HURRICANE IRMA,0,0,2017,-82.1377,30.7817,5,3,1,0,379.1805895,367.2035982,312.387744,294.4018955,240.4894579,155.2474503,76.818436,70.67910351,134.2133175,0.7775,12810,72.55101,0,1,72.55101,"3,993",2896.961829,7,9,0.002416325,0.003106703
4338,Chatham County,GA,41,60,5,HURRICANE IRMA,0,0,2017,-81.1329,32.0043,4,5,0,0,451.5802044,439.5667673,386.1851417,368.2022809,314.2902076,235.3497273,165.6527827,138.3647105,166.771902,0.6858,289309,55.33349,6.1,0,55.33349,"118,480",65559.11895,41,60,0.00062539,0.000915204
4338,Coffee County,GA,7,3,5,HURRICANE IRMA,0,0,2017,-82.8492,31.5493,6,3,0,0,429.8000674,417.9377515,362.7763889,344.9926312,291.8266521,204.1844993,117.4471266,51.41287112,82.05828335,0.9475,42880,66.64704,0,0,66.64704,"15,277",10181.6683,7,3,0.00068751,0.000294647
4338,Glynn County,GA,38,106,5,HURRICANE IRMA,0,0,2017,-81.5407,31.2309,3,5,1,0,404.6711832,392.6472394,338.6374279,320.6068512,266.5196449,185.4411948,115.0047613,102.8408779,151.8863002,0.7851,84675,61.56666,3.14,1,61.56666,"34,339",21141.37538,38,106,0.001797423,0.005013865
4338,Liberty County,GA,18,16,5,HURRICANE IRMA,0,0,2017,-81.4949,31.8282,4,5,0,0,440.5755012,428.5513933,374.5986548,356.5699295,302.4890556,221.1942275,147.7302679,117.083219,148.3943262,0.8106,61619,43.01486,2.84,0,43.01486,"23,413",10071.06917,18,16,0.001787298,0.001588709
4338,McIntosh County,GA,9,17,5,HURRICANE IRMA,0,0,2017,-81.4103,31.4963,4,4,1,0,420.6482972,408.6249303,354.8182481,336.7987901,282.7531561,202.4062005,132.119586,113.2843689,154.8384426,0.5817,14080,77.20089,0,1,77.20089,"4,681",3613.773661,9,17,0.002490471,0.004704224
4337,Taylor County,FL,0,0,5,HURRICANE IRMA,0,0,2017,-83.6035,30.047,5,3,1,0,351.8969214,340.4918054,285.8546973,269.0109713,219.6165922,133.2773903,54.24885251,51.56247203,118.7271557,0.843,21781,80.63919,0,1,80.63919,"8,138",6562.417282,0,0,0,0
4337,Madison County,FL,0,0,5,HURRICANE IRMA,0,0,2017,-83.4701,30.4441,6,2,1,0,372.46902,360.9222934,305.9908319,288.8370717,238.1574316,150.4449836,64.67026093,27.45253176,99.74594805,0.978,18474,70.95461,0,1,70.95461,"6,877",4879.54853,0,0,0,0
4337,Lowndes County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-83.2677,30.8338,6,2,1,0,392.2306331,380.5480914,325.4206617,307.9853711,256.177776,167.906149,79.82453341,12.63128681,86.52871509,0.901,115404,53.78345,0,1,53.78345,"44,207",23776.04974,0,0,0,0
4337,Echols County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-82.894,30.7101,6,2,1,0,380.6566162,368.857763,313.6654732,296.0040935,243.3491862,155.2188598,67.49743852,33.31044887,105.3641781,0.8914,3914,63.05161,0,1,63.05161,"1,286",810.8437046,0,0,0,0
4337,Ware County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-82.4237,31.0537,6,2,1,0,397.0577166,385.1233022,330.1055656,312.1917378,258.5520402,171.9637001,88.56545522,56.24286458,113.3860379,0.9583,35668,62.86952,0,1,62.86952,"13,651",8582.318175,0,0,0,0
4337,Clinch County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-82.7062,30.9149,6,2,1,0,390.9645518,379.0991302,323.9410869,306.1522041,252.9951535,165.353326,79.05316752,40.95654999,105.1700134,0.9755,6643,68.62217,0,1,68.62217,"2,587",1775.255538,0,0,0,0
4337,Lanier County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-83.0627,31.0379,6,2,1,0,401.7395768,389.9678279,334.7791128,317.1676375,264.6756033,176.4710292,88.47271964,24.01904672,85.95659698,0.9481,10425,58.83228,0,1,58.83228,"3,570",2100.312396,0,0,0,0
4337,Atkinson County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-82.8801,31.2971,6,3,0,0,415.1584551,403.3170342,348.1383718,330.3936123,277.3842337,189.5515702,102.4566183,39.8541902,85.85487849,0.8844,8182,74.59531,0,0,74.59531,"3,064",2285.600298,0,0,0,0
4337,Bacon County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-82.4527,31.5537,6,2,1,0,427.0686674,415.1260154,360.1352667,342.2086188,288.510311,202.0559318,118.1528111,66.65909528,101.7295541,0.8389,11205,70.59819,0,1,70.59819,"4,251",3001.129057,0,0,0,0
4337,Pierce County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-82.2128,31.3588,6,2,1,0,414.0856404,402.1102045,347.2794601,329.2982079,275.3974064,189.909969,108.7109168,71.75619053,116.5923441,0.7297,19197,74.82993,0,1,74.82993,"7,506",5616.734546,0,0,0,0
4337,Brantley County,GA,0,0,5,HURRICANE IRMA,0,0,2017,-81.9819,31.1969,5,3,1,0,403.433719,391.4331174,336.8183227,318.7998704,264.7589428,180.5347687,102.9742456,80.20374991,130.8992722,0.61,18832,78.08496,0,1,78.08496,"6,915",5399.574984,0,0,0,0
4559,Acadia Parish,LA,140,66,6,HURRICANE LAURA,2,4,2020,-92.412,30.2906,7,1,1,0,54.8234152,71.37500234,152.9236951,247.0997812,307.8829698,354.5366028,421.0026761,485.9864921,611.7075483,0.9134,57455,70.03849,0,1,70.03849,"22,029",15428.77896,140,66,0.009073952,0.00427772
4559,Allen Parish,LA,313,200,6,HURRICANE LAURA,2,4,2020,-92.828,30.653,7,1,1,0,56.8425774,40.91492623,129.1313084,225.883948,288.4239752,337.5050385,406.8255873,476.5293135,607.4666487,0.768,22697,73.80405,0,1,73.80405,"7,851",5794.355966,313,200,0.054018083,0.034516347
4559,Beauregard Parish,LA,584,447,6,HURRICANE LAURA,2,4,2020,-93.3432,30.6486,7,2,0,0,51.06763028,33.22525697,131.3135271,229.5476002,293.5609852,344.9231738,416.6782294,490.1569666,624.6114597,0.5942,36573,80.53512,0,0,80.53512,"13,797",11111.43051,584,447,0.052558489,0.040228844
4559,Caddo Parish,LA,106,58,6,HURRICANE LAURA,2,4,2020,-93.8823,32.5806,9,0,0,0,169.831422,88.16366192,51.42230596,129.4883917,193.7290334,249.9702149,327.5488102,413.7129836,561.7697491,0.9096,237056,61.91002,0,0,61.91002,"99,029",61308.87371,106,58,0.00172895,0.000946029
4559,Calcasieu Parish,LA,2473,3345,6,HURRICANE LAURA,2,4,2020,-93.358,30.2293,7,1,0,1,25.98576288,58.43596194,156.3237612,254.5025823,318.3364793,369.2488809,440.322101,512.2261094,644.5303084,0.7623,216416,70.19434,3.5,1,70.19434,"83,865",58868.48324,2473,3345,0.042008896,0.056821576
4559,Cameron Parish,LA,168,459,6,HURRICANE LAURA,2,4,2020,-93.1937,29.8754,7,1,0,1,7.161061457,79.82566712,176.4738792,274.3016692,337.5858512,387.4669714,457.2363022,526.6708315,656.0115794,0.2362,5619,87.04185,17.1,1,87.04185,"2,121",1846.157639,168,459,0.090999813,0.248624489
4559,Grant Parish,LA,137,128,6,HURRICANE LAURA,2,4,2020,-92.5594,31.5997,6,2,1,0,114.7715939,44.96426591,74.2137145,168.3822043,230.1894526,278.9343564,348.6236125,420.34116,554.9678024,0.5563,22129,76.72805,0,1,76.72805,"7,823",6002.435352,137,128,0.022824069,0.021324678
4559,Jackson Parish,LA,31,16,6,HURRICANE LAURA,2,4,2020,-92.5579,32.302,7,2,0,0,155.2002841,76.3456907,34.59698893,126.1664177,188.3237747,238.1031164,309.4463441,384.8033525,523.9493461,0.7941,14989,68.2691,0,0,68.2691,"6,064",4139.838224,31,16,0.007488215,0.003864885
4559,Jefferson Davis Parish,LA,291,224,6,HURRICANE LAURA,2,4,2020,-92.8141,30.2677,7,1,0,1,37.81837462,61.41752767,152.3068676,248.9475184,311.2811624,359.9054294,428.4974958,496.5879413,625.2825557,0.8084,32166,78.2544,1.1,1,78.2544,"12,197",9544.689168,291,224,0.030488159,0.023468548
4559,LaSalle Parish,LA,27,3,6,HURRICANE LAURA,2,4,2020,-92.1604,31.6768,7,2,0,0,127.2740626,65.10535715,77.29407589,164.6121214,223.9849851,270.2053356,337.4958689,406.0451329,538.1136364,0.5983,14812,0,0,0,82.77057,"5,140",4254.407298,27,3,0.00634636,0.000705151
4559,Lincoln Parish,LA,39,28,6,HURRICANE LAURA,2,4,2020,-92.6649,32.6016,8,0,1,0,171.5696097,90.28422334,16.84471162,108.4363256,171.4726657,222.5303526,295.3159045,373.2976224,515.119504,0.8224,48259,51.40013,0,1,51.40013,"18,075",9290.573498,39,28,0.004197803,0.003013807
4559,Morehouse Parish,LA,60,40,6,HURRICANE LAURA,2,4,2020,-91.8018,32.8202,8,1,0,0,197.2028796,123.7770908,55.50462785,101.2068894,155.4123404,199.4257288,266.5144236,337.6750278,474.9003517,0.9058,25430,68.47598,0,0,68.47598,"10,302",7054.39546,60,40,0.008505335,0.005670224
4559,Natchitoches Parish,LA,101,61,6,HURRICANE LAURA,2,4,2020,-93.0962,31.7234,7,1,1,0,116.1141026,33.15729714,65.48980003,163.6974435,227.7538547,279.5967869,352.4287596,429.0143717,568.0358171,0.838,37349,54.57981,0,1,54.57981,"15,213",8303.226495,101,61,0.012163946,0.007346542
4559,Ouachita Parish,LA,221,100,6,HURRICANE LAURA,2,4,2020,-92.1549,32.4784,8,1,0,0,171.4654575,96.5782167,42.38815096,116.8174738,175.8179516,222.8349867,291.9191529,364.6265778,502.1001657,0.8651,160003,59.90652,0,0,59.90652,"62,654",37533.83104,221,100,0.005888021,0.002664263
4559,Rapides Parish,LA,471,255,6,HURRICANE LAURA,2,4,2020,-92.5332,31.1986,7,1,1,0,92.9939415,39.4329698,98.07632755,192.4772389,254.0060646,302.1238307,370.8383475,440.478787,572.4316558,0.9198,129607,65.09051,0,1,65.09051,"51,268",33370.60267,471,255,0.014114219,0.007641456
4559,Sabine Parish,LA,74,32,6,HURRICANE LAURA,2,4,2020,-93.5547,31.564,8,0,1,0,106.8670308,25.49113185,81.43415398,178.602242,243.4316155,296.9512297,371.3904368,450.4043587,591.2309086,0.8396,22118,73.78451,0,1,73.78451,"9,202",6789.65061,74,32,0.010898941,0.004713055
4559,St. Landry Parish,LA,129,52,6,HURRICANE LAURA,2,4,2020,-92.0058,30.5989,7,2,0,0,82.63771515,75.91693132,140.0112192,229.8928987,288.6449232,333.191418,397.6393129,460.2584724,584.3522176,0.8727,82273,69.07246,0,0,69.07246,"32,499",22447.85878,129,52,0.005746651,0.002316479
4559,Union Parish,LA,51,29,6,HURRICANE LAURA,2,4,2020,-92.3748,32.8318,8,0,1,0,188.3630755,108.8511223,26.60515861,94.48916346,155.5240682,204.9277781,276.5653048,353.4488089,494.9493451,0.7301,21124,80.50488,0,1,80.50488,"8,759",7051.422439,51,29,0.007232583,0.004112645
4559,Vermilion Parish,LA,158,79,6,HURRICANE LAURA,2,4,2020,-92.3237,29.8466,7,1,1,0,50.9990844,95.7958802,180.0087975,273.8998805,334.2748529,380.1962375,445.5457233,508.2765762,630.8746221,0.8546,57289,76.79689,0,1,76.79689,"22,195",17045.06974,158,79,0.009269543,0.004634771
4559,Vernon Parish,LA,215,161,6,HURRICANE LAURA,2,4,2020,-93.1843,31.1083,7,1,0,1,78.88392599,8.113506728,102.7345177,200.8987309,264.7930055,316.1011317,388.0325188,462.3590795,598.3454753,0.7801,48582,55.29379,0,1,55.29379,"18,761",10373.66794,215,161,0.020725553,0.015520065
4559,Winn Parish,LA,62,33,6,HURRICANE LAURA,2,4,2020,-92.6369,31.9442,7,2,0,0,133.3734063,56.17301968,53.15722449,147.8046319,210.1924878,259.8953892,330.8222064,404.9182584,542.2811869,0.7323,13721,71.06272,0,0,71.06272,"5,181",3681.759523,62,33,0.016839774,0.008963106
4559,Evangeline Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-92.4059,30.7289,7,2,0,0,72.62360888,54.09919719,127.0506998,220.7600084,281.5718457,328.5255929,395.647034,462.2438233,590.4119906,0.9994,32307,64.38888,0,0,64.38888,"12,728",8195.416646,0,0,0,0
4559,De Soto Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-93.7372,32.0554,9,0,0,0,137.4572515,56.08587227,61.7157725,154.0758265,219.0268013,273.9976927,350.113171,432.7141325,577.2521714,0.8469,26854,69.57114,0,0,69.57114,"10,689",7436.459155,0,0,0,0
4559,Red River Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-93.3398,32.0931,9,0,0,0,137.8777034,53.73228707,48.00057658,144.9755069,209.7842553,263.3796179,338.1379101,418.3583005,561.0151669,0.8129,7619,73.73383,0,0,73.73383,"3,042",2242.983109,0,0,0,0
4559,Bienville Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-93.0561,32.3473,7,2,0,0,153.659025,70.09363534,28.34231589,126.5275616,190.9469095,243.7369452,317.875858,397.4505806,540.0204424,0.9408,12899,69.44211,0,0,69.44211,"5,459",3790.844785,0,0,0,0
4559,Bossier Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-93.6049,32.6784,8,1,0,0,173.758969,90.23302472,36.38855179,117.3796839,182.1061095,237.783201,314.8119748,399.9042877,547.2656001,0.6941,128615,66.09113,0,0,66.09113,"50,092",33106.36884,0,0,0,0
4559,Webster Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-93.335,32.7135,8,1,0,0,175.1704558,91.00996383,22.6000005,109.6831657,174.6605495,229.4754053,305.6941912,389.2873527,535.5634937,0.9023,36864,64.92413,0,0,64.92413,"15,684",10182.70055,0,0,0,0
4559,Claiborne Parish,LA,0,0,6,HURRICANE LAURA,2,4,2020,-92.9958,32.8227,8,1,0,0,182.396552,98.78230624,5.029368989,98.0231042,162.680826,216.1960779,291.3089605,373.1909429,518.3676676,0.8043,14109,66.54927,0,0,66.54927,"5,498",3658.878865,0,0,0,0
4399,Bay County,FL,2363,2144,7,HURRICANE MICHAEL,2,5,2018,-85.6203,30.2652,7,0,0,2,17.12708007,12.09589973,94.0855622,196.4684009,304.8080562,427.9563426,546.0437142,677.8105077,910.9600314,0.6076,186240,63.63823,11.56,2,63.63823,"70,134",44632.03623,2363,2144,0.052944033,0.048037244
4399,Calhoun County,FL,372,281,7,HURRICANE MICHAEL,2,5,2018,-85.1972,30.406,7,0,0,2,29.04011529,16.254008,74.95348156,176.5508919,284.4502694,407.4984521,524.6775651,655.7818704,888.6774771,0.8401,14543,82.40316,0,2,82.40316,"4,784",3942.167174,372,281,0.094364339,0.071280589
4399,Franklin County,FL,78,52,7,HURRICANE MICHAEL,2,5,2018,-84.814,29.8764,7,0,2,0,36.50371841,36.17557374,98.95231269,194.3195958,299.4413336,421.3718344,535.0826191,663.1804465,894.5451779,0.8083,11676,76.24244,7.26,2,76.24244,"4,947",3771.713507,78,52,0.020680256,0.013786837
4399,Gadsden County,FL,234,62,7,HURRICANE MICHAEL,2,5,2018,-84.6136,30.5795,7,0,2,0,57.71681989,46.73097044,55.64947467,151.8211701,258.2328877,380.816082,496.414903,626.4026232,858.8466821,0.9901,45927,70.57386,0,2,70.57386,"16,806",11860.64291,234,62,0.019729116,0.005227373
4399,Gulf County,FL,268,353,7,HURRICANE MICHAEL,2,5,2018,-85.2266,29.9556,7,0,0,2,14.48606805,17.24177014,100.1549955,200.1469899,307.1789582,429.8977932,545.5848269,675.2756983,907.4503637,0.592,16146,72.44031,7.92,2,72.44031,"5,571",4035.64967,268,353,0.066408143,0.087470427
4399,Holmes County,FL,26,9,7,HURRICANE MICHAEL,2,5,2018,-85.8141,30.8679,7,1,1,0,54.65985397,45.52142604,77.53896598,176.9639729,285.0607141,407.784305,528.2351256,662.1845073,896.1467371,0.9347,19443,73.52005,0,1,73.52005,"7,282",5353.730041,26,9,0.004856427,0.001681071
4399,Jackson County,FL,666,364,7,HURRICANE MICHAEL,2,5,2018,-85.2155,30.7954,7,0,2,0,50.0438445,37.04975112,56.12258864,158.5184803,266.9466936,390.096134,508.6917158,641.0993918,874.560961,0.9583,48112,71.49058,0,2,71.49058,"17,083",12212.73578,666,364,0.054533236,0.029804952
4399,Leon County,FL,38,9,7,HURRICANE MICHAEL,2,5,2018,-84.2779,30.458,6,3,0,0,69.19627605,60.25874395,63.68299551,151.2249453,255.1454373,376.8089967,490.3911852,618.7968841,850.4772628,0.4943,291657,54.09181,0,0,54.09181,"121,085",65497.06814,38,9,0.000580179,0.000137411
4399,Liberty County,FL,64,27,7,HURRICANE MICHAEL,2,5,2018,-84.8829,30.2414,7,0,1,1,35.21987557,26.9782517,78.20475161,176.3461396,282.8929605,405.4651531,520.8577078,650.4806011,882.6841752,0.8334,8427,75.66942,0,2,75.66942,"2,491",1884.925252,64,27,0.033953601,0.014324175
4399,Taylor County,FL,5,2,7,HURRICANE MICHAEL,2,5,2018,-83.6035,30.047,7,2,0,0,98.75893219,93.87056079,98.86962523,166.8008655,262.2388644,380.1818158,488.1872402,612.1708983,841.386424,0.8984,21545,81.55334,8.543,0,81.55334,"8,138",6636.810809,5,2,0.000753374,0.00030135
4399,Wakulla County,FL,56,42,7,HURRICANE MICHAEL,2,5,2018,-84.4007,30.1673,6,1,2,0,58.06528448,51.96995589,80.28645862,169.8250523,273.4767652,394.9083287,507.8683301,635.5958252,866.8554437,0.4032,32413,79.48826,9.381,2,79.48826,"11,970",9514.744722,56,42,0.005885602,0.004414201
4399,Washington County,FL,144,47,7,HURRICANE MICHAEL,2,5,2018,-85.6653,30.6106,7,0,2,0,37.69891987,28.25966596,80.38050269,182.2670244,290.7453294,413.8170013,533.1273715,666.035353,899.6536579,0.8939,24793,76.49057,0,2,76.49057,"9,124",6978.999607,144,47,0.02063333,0.00673449
4400,Baker County,GA,14,10,7,HURRICANE MICHAEL,0,0,2018,-84.4447,31.3261,7,1,0,1,96.61408936,83.7791427,10.83314185,108.9645893,216.9762333,340.0842009,458.0138429,590.1851951,823.6321678,0.7424,3086,64.53202,0,1,63.27684,"1,187",751.0960908,14,10,0.018639426,0.013313876
4400,Calhoun County,GA,6,6,7,HURRICANE MICHAEL,0,0,2018,-84.6245,31.5292,7,1,1,0,102.458014,89.37265628,6.618103052,105.3209399,213.8069174,336.9075852,456.2485862,589.5756417,823.4133228,0.9774,6353,70.03447,0,1,65.40922,"1,671",1092.988066,6,6,0.005489538,0.005489538
4400,Clay County,GA,8,3,7,HURRICANE MICHAEL,0,0,2018,-84.9801,31.6263,7,1,1,0,101.3917845,88.44260394,25.73934111,114.791769,222.5837477,345.2189094,465.9181181,600.3345239,834.4530415,0.9309,2884,66.13881,0,1,66.32722,"1,250",829.09025,8,3,0.00964913,0.003618424
4400,Crisp County,GA,16,13,7,HURRICANE MICHAEL,0,0,2018,-83.7681,31.9229,8,1,0,0,146.0654004,133.3835287,45.2508303,60.1075232,167.3296434,290.3613052,408.1650029,540.6276052,774.2551331,0.9857,22617,56.44954,0,0,56.58047,"8,346",4722.206026,16,13,0.003388247,0.002752951
4400,Decatur County,GA,77,21,7,HURRICANE MICHAEL,0,0,2018,-84.579,30.8783,6,2,1,0,71.18404981,58.90847799,37.59712827,135.3054286,242.5233242,365.4058343,482.0572401,613.0178087,845.9356398,0.9455,26573,58.5732,0,1,55.02379,"11,466",6309.027761,77,21,0.012204733,0.003328564
4400,Dougherty County,GA,37,17,7,HURRICANE MICHAEL,0,0,2018,-84.2163,31.5334,8,0,0,1,113.5598207,100.7839201,14.67819975,92.05164051,199.9185548,323.0106933,440.921515,573.2027849,806.7165058,0.9513,89200,44.41148,0,1,44.41042,"35,252",15655.56126,37,17,0.002363377,0.001085876
4400,Early County,GA,34,16,7,HURRICANE MICHAEL,0,0,2018,-84.9037,31.3228,6,3,0,0,85.29657886,72.20842724,23.29273538,124.182508,232.6547411,355.7248546,475.1889464,608.5134947,842.3313487,0.9201,10286,63.97855,0,0,62.03822,"4,312",2675.088046,34,16,0.012709862,0.005981112
4400,Grady County,GA,15,7,7,HURRICANE MICHAEL,0,0,2018,-84.2344,30.8747,6,2,1,0,84.07668148,72.7200478,39.99827502,127.2350341,232.6115603,354.9352728,470.0988156,599.9644912,832.4220736,0.9258,24774,54.30858,0,1,60.2343,"10,316",6213.770388,15,7,0.002413993,0.00112653
4400,Laurens County,GA,6,6,7,HURRICANE MICHAEL,0,0,2018,-82.9222,32.4636,8,1,0,0,198.7263905,186.2949766,99.14407071,24.63455684,115.9808871,238.200317,354.6616253,486.7242733,720.3215899,0.8013,47336,61.20137,0,0,60.88963,"19,501",11874.08675,6,6,0.000505302,0.000505302
4400,Lee County,GA,28,13,7,HURRICANE MICHAEL,0,0,2018,-84.1411,31.7795,8,0,0,1,127.9068177,115.0069404,24.89623664,77.79293642,186.085566,309.2361365,427.8969262,560.8612404,794.6202287,0.3519,29751,74.10835,0,1,72.02444,"11,971",8622.045712,28,13,0.003247489,0.001507763
4400,Miller County,GA,36,16,7,HURRICANE MICHAEL,0,0,2018,-84.7308,31.164,6,3,0,0,80.5117178,67.49861249,23.42085215,125.5668242,233.8618424,357.0090372,475.3357755,607.7140691,841.210684,0.7799,5684,64.04908,0,0,65.10518,"2,537",1651.718417,36,16,0.021795483,0.009686881
4400,Mitchell County,GA,38,14,7,HURRICANE MICHAEL,0,0,2018,-84.1943,31.2253,7,1,0,1,99.95216603,87.65414003,22.78232942,107.3853322,214.0075124,336.7837856,453.2857508,584.3596015,817.3874341,0.9879,22135,64.91771,0,1,60.2794,"8,156",4916.387864,38,14,0.007729252,0.002847619
4400,Randolph County,GA,19,4,7,HURRICANE MICHAEL,0,0,2018,-84.7542,31.7626,8,0,1,0,112.738129,99.66648591,20.45894367,100.6476246,208.5433547,331.2650271,451.8199952,586.1765385,820.2895898,0.9739,6812,57.45589,0,1,53.08249,"2,690",1427.918981,19,4,0.013306077,0.002801279
4400,Seminole County,GA,85,44,7,HURRICANE MICHAEL,0,0,2018,-84.8688,30.9388,6,2,1,0,65.23291051,52.2394278,38.70273318,140.6383871,248.8149903,371.9431193,489.9066959,621.8918973,855.2176448,0.8344,8270,68.71449,0,1,65.20696,"3,798",2476.560341,85,44,0.034321796,0.017766577
4400,Sumter County,GA,11,3,7,HURRICANE MICHAEL,0,0,2018,-84.197,32.0399,8,0,1,0,139.8086835,126.7627078,35.96441711,68.17865051,176.5260983,299.5271974,419.4452854,553.4522399,787.5065667,0.9764,29796,56.57977,0,1,56.17349,"11,658",6548.705464,11,3,0.001679721,0.000458106
4400,Terrell County,GA,11,3,7,HURRICANE MICHAEL,0,0,2018,-84.437,31.777,8,0,0,1,120.0869825,107.0140848,16.96272041,87.9485071,196.3908647,319.4397137,439.1124251,572.8082971,806.7676884,0.957,8587,50.91812,0,1,50.26368,"3,664",1841.661235,11,3,0.005972868,0.001628964
